-0.3439688,-0.2365548,0.0134204,-0.4293478,0.7855267,-0.1703117,0.7101966,-0.5208930,-0.9967319,-0.5466951,0.0179370,-0.3816996,0.2445233,-0.2015539,0.2251222,0.1670017,1.0535407,-0.4070158,-0.6168856,-0.2154548,-0.0550186,-0.2286372,-0.4488308,0.5898839,-0.2107067,0.0160821,0.0370266,0.3442643,-0.6902807,0.5266157,0.6452195,-0.1714710,0.7715555,-0.2639608,-0.5146122,0.3278508,-0.1412149,0.3160916,0.5662596,-0.7880295,-0.3676690,0.0228964,0.4457790,0.6435900,-0.0359260,0.7129887,-0.2805845,-0.0123083,0.9240047,-0.5286126,-0.2411996,-0.5687585,0.4062726,0.5717292,-1.4851641,0.0498200,-0.0685030,-0.6127410,-0.5255694,0.0566172,0.4171500,0.5191208,-0.2447781,0.5042900,
-0.3703074,0.9968476,0.8008894,-0.3932953,0.2187201,0.1961704,0.5457125,0.7352986,-0.1729904,-0.4544815,-0.4423116,0.2991309,-0.4289909,0.9412967,0.2081562,-0.3590220,0.1440849,-0.0936677,-0.0833036,-0.7136165,0.5158218,0.1697787,-0.6018714,-0.0951232,0.3720443,-0.2846023,-0.4967498,0.0918648,-0.5901088,0.4427292,0.0509286,0.8150019,-0.3358484,-0.6287382,-0.4259896,1.0009677,-0.1092733,-0.8710196,-0.1467273,0.3983833,-0.4400380,-0.0420155,-0.1369465,-0.4224634,-0.9222359,0.8791936,0.3484595,0.6023881,-0.0708643,-0.8916003,0.3562777,0.7122022,0.4738986,-0.4906679,0.4850392,-0.4070356,0.7995896,0.2624049,0.0678668,-0.4213839,-0.3949075,-0.2128850,-0.9246996,0.3204026,
-0.1788948,-0.1688772,0.3118202,0.5095875,0.0339942,-0.2192222,0.5081061,0.1920879,0.1591819,0.3683354,-0.5793765,-0.4511017,0.2308837,0.1598837,-0.0727943,0.2836579,0.3998699,0.0247848,-0.1203400,0.0429085,-0.0153348,-0.3368854,0.3886220,0.6367224,-0.2251329,0.4267348,0.4462025,0.3141139,-0.3870607,-0.3434533,0.4107872,0.5714467,-0.3087494,0.4103412,0.2167210,0.3327421,-0.4051040,-0.0494619,-0.0675999,-0.4952637,-0.2443650,0.3549284,-0.2072844,-0.6357426,-0.2890936,0.5337130,-0.3585846,0.0819046,-0.1540148,0.0247356,0.3920077,-0.4500190,-0.4374608,0.1498617,0.5594781,0.2954905,0.3509181,0.2829593,-0.1921052,0.1508898,-0.5218266,-0.2890053,-0.2120829,0.0329513,
0.4978893,-0.8092178,-0.4453895,-0.4550082,0.4908171,-0.2552937,0.3865610,0.3174775,-0.6194865,-0.4453928,-0.1012368,0.4390371,0.2211806,-0.5300576,-0.2080737,0.4832603,0.4796910,-0.1923078,-1.0375089,-0.8335438,-0.5442438,-0.5151155,-0.2159159,1.4274589,-0.4463996,0.2627033,0.3585426,-0.5932063,0.2244576,-0.1666580,-0.2079563,0.6821225,-0.6191355,0.9461155,0.1237539,0.5834765,0.5124541,0.4834747,0.3093629,-0.7059805,-0.5518428,0.3384081,0.7748219,0.2841139,0.4753824,-0.5626385,-0.5251655,0.6284182,0.4121814,-0.0213655,-0.1371591,-0.1308180,0.2436786,-0.1328671,-0.3645548,0.9751783,0.3125569,-0.2141885,0.4458475,-0.1833931,-0.0588502,0.2137261,-0.4305207,0.3515531,
-0.3966922,0.0663871,-0.6643137,0.4007233,0.7232347,0.1746103,0.4557348,0.5004867,0.1193640,-0.2729150,0.3473862,-0.1795837,0.1619904,0.6491644,-0.5625985,0.9968373,-0.0921941,0.4081309,0.3210502,1.0318704,0.9614847,-0.0856723,-0.3951545,0.0780001,-0.2983001,0.5084993,0.0961506,-0.0027193,0.8897546,-0.8943851,-0.3438455,-0.0988830,-0.2929442,0.4720398,0.2406196,0.0974940,-0.6177768,-0.6401875,0.0365113,0.8909503,0.2732217,0.2819686,0.3271127,-0.2542236,-0.3860059,0.1471316,-0.4881464,0.2515899,-0.9648986,0.7500054,-0.7798826,-0.7654697,-0.7884012,-0.3410429,0.8210555,-0.3785199,-0.0903327,-0.8738639,-0.2133691,0.1863256,-0.2220139,-0.5067685,-0.6051622,-0.2247748,
0.3195607,-0.7466105,-0.1960254,-0.7916085,0.7752532,-1.2200669,0.5889634,-0.5366456,-0.5652717,-0.7193684,0.6170345,-0.2010355,0.4285775,0.8521138,0.7018490,0.8419800,0.4456770,-0.0653090,0.0316205,0.0817381,0.1562726,-0.0299690,-0.9847574,-0.4029300,-0.8213017,0.0064095,0.0938577,0.6656729,0.4282644,-0.1790324,-0.2551621,0.2605462,-1.3726342,0.7495667,0.1812534,0.5457232,0.6326084,-0.8388026,-0.4922814,-0.2541231,0.2660368,0.4344443,0.8091762,0.8255526,-0.1702645,-0.1772425,-0.6059792,0.0462620,0.4486153,-0.3070155,-1.2420274,-0.2311722,-0.1089447,-0.2915511,-0.1770042,-0.6974622,0.5092779,0.7209020,-0.5308228,-0.3156364,0.5876861,0.0460124,-0.4147438,0.3132463,
0.0361077,-0.6955528,0.1266363,-0.1386764,-0.8476149,0.4864925,-1.0387210,-0.9802796,-0.0831868,-0.8589602,0.9450457,-0.3441256,0.5135664,-0.4863113,0.2822079,-0.0399800,-0.1193292,0.6021503,0.6242640,-0.1238631,0.5634815,0.1761416,-0.3375828,-0.2614167,0.3395465,-0.6110773,0.7580124,0.6692703,0.3941115,-0.2386546,-0.1716885,-1.5640596,0.8734284,-0.9442400,-0.7648561,-0.4980604,1.1710850,0.0837937,0.1222997,-0.4898467,0.2554347,-0.2864749,-0.5105673,0.1341695,0.8325710,-0.0036843,0.7802329,-0.8472525,-0.6543566,1.2155584,-0.4127602,0.5714357,-0.3492420,-0.2640131,-0.1422433,-1.0039178,-1.0197629,0.5855013,-0.0955546,0.7915594,-0.4403145,-0.4225747,0.7588078,-0.1823631,
0.2964408,-0.2197620,-0.0216672,0.3254798,0.1952785,0.0365499,0.3385424,0.5620890,-0.1285332,-0.5260262,-0.4587416,0.1003279,-0.1497431,-0.6746785,-0.0599034,-0.0440880,-0.8618883,0.2922444,-0.1303119,-0.2831777,0.3763037,-0.3633763,0.5953939,-0.0146492,0.6910887,0.1141043,-0.5314419,-0.5055528,-0.2583476,0.0261762,-0.3359162,-0.2924568,0.3639517,0.5093544,0.1738132,-0.0900083,0.2873989,0.2750992,-0.0836290,0.1661216,-0.1131963,0.1868382,0.0505557,-0.4061943,-0.1453152,-0.1109071,0.7151151,0.0587538,-0.5894389,-0.0002607,0.4837116,-0.5759551,0.3215339,-0.0506844,0.0501541,0.3380618,-0.5628381,-0.1107591,0.3037801,0.2123158,0.5039578,0.2604877,0.6835699,0.0727854,
0.1067342,0.3557022,0.7575552,0.0434069,-0.3831683,-0.1484455,-0.4375471,-0.7152775,0.6985998,0.8167853,-0.1725154,-0.6657918,-0.6897126,0.3940315,0.3244552,-0.3463848,-0.1821892,0.2832042,0.1706109,0.5697853,0.2750075,-0.0827880,0.4039723,0.3087822,-1.1209191,-0.4754442,0.0298548,-0.1147339,-0.2701687,-0.0316891,0.7505399,0.5031022,-0.6936105,0.9052908,0.6423527,0.2459196,-0.6295779,-0.2254419,-0.9074867,0.5497601,-0.2318317,0.1179053,0.4315515,-0.0025391,0.3840617,-0.1298071,-0.1352339,-0.7985342,-0.4879062,-1.0851922,0.2909835,0.2263021,0.5568383,0.1283268,0.8867233,-0.0981226,0.0258587,-0.0876111,-0.5432257,0.4014847,1.1291977,0.3163890,0.2514837,-0.5251729,
-0.2258771,0.6120242,0.5963198,-0.1118278,-0.1227858,-0.0557096,-0.2908662,-0.2093720,0.0013817,-0.6370252,-0.4865176,-0.0812060,0.1573823,0.4632278,-0.0187627,0.1555235,-0.2705610,-0.0766197,0.3149492,0.4353584,0.3559683,-0.2756029,-1.1373794,-0.1082520,0.5480983,0.4182727,-0.0389656,-0.0255394,-0.1453661,-0.3507523,0.2733465,0.0888740,-0.3074168,-0.1917867,0.4812848,0.0218276,0.1193639,-0.7570493,-0.8160560,-0.9727515,-0.1338589,-0.3435667,0.1094391,0.0299530,-0.6040967,0.7303453,0.1492737,-0.4721471,-0.2292012,0.6567770,-0.4042418,-0.6301243,-0.3526153,-0.4795597,-0.0595274,0.3089819,0.6872013,0.2082742,0.0791210,0.4387066,-0.6158493,-0.0286960,-0.4647152,-0.0358615,
0.9263311,-0.2453093,0.4036478,0.2734190,-0.3206437,0.6294910,0.3275648,-0.1055806,-0.4727138,0.4151280,-0.3331824,-0.1010876,0.2421602,-0.0854887,-0.5554123,-0.4099981,-0.5976310,-0.4605485,-0.5647663,0.0726829,-0.0240483,0.1126973,0.0896939,0.3841462,0.1532253,0.6869837,-0.1922743,-0.1700772,-0.1934847,-0.0046687,-0.6660478,0.0262936,-0.7069528,1.0904180,0.4816155,-0.0089585,0.1974102,-0.3717182,0.0394844,0.0175127,-0.3106941,0.8294837,-0.0539795,0.2163154,-0.7749479,0.2383140,-0.4238425,-0.4011479,-0.8401931,-0.0665579,0.5561405,-0.1149027,-0.1671207,-0.3328329,1.1375934,0.7595702,-0.2921968,-0.1513803,0.0532939,-0.2391454,-0.3478686,0.1376137,-0.1810037,-0.1862675,
-0.6396917,-0.1085512,-0.5409026,-0.3606372,0.1875046,-0.0551907,0.1378830,0.2731074,-0.1135837,-0.1209793,-0.1336967,0.2784866,0.0876177,-0.1957535,-0.5254952,0.3332864,0.1768511,0.8296702,0.2364473,0.9588554,0.7797142,0.5247528,-0.0142624,-0.6136583,-0.6464411,0.6590349,-0.3685908,-0.7131224,-0.1248865,0.4350991,0.4811411,0.6476996,0.9429150,0.9167709,-0.7607813,-0.4573974,-0.2415489,-0.4437388,0.7334554,0.9702885,-0.5640982,0.2585045,0.6658000,0.1103409,0.5593807,0.3701028,0.1440520,0.5362774,0.1677877,0.0052972,-0.7661271,0.0119846,-0.0134960,0.4717423,0.2706848,-0.0060891,0.2348618,-1.1989939,-0.7141485,-0.3244142,0.2184375,0.0231188,-0.0595240,-0.1017226,
0.2103928,0.6031078,0.5354189,-0.3740112,-0.0515870,-0.7529871,-0.6987523,0.0071800,0.6775565,0.0591061,-0.0518829,0.3675090,0.1303850,-0.0242340,-0.0616145,-0.2086175,0.0666282,0.0841702,0.5303564,-0.5047796,-0.1122546,0.3853303,-1.3218459,-0.1483489,0.5954487,-0.1829968,0.1104444,0.4795316,0.5954444,-0.6935972,-0.7018318,0.3397958,-0.9997475,-0.6169941,-0.1642640,0.4321063,0.5529875,-0.5903266,-0.7208085,-0.1647460,0.7761554,0.1238183,0.0696234,-0.4453888,-0.3372587,0.4875340,0.2646268,-0.0879006,-0.0842190,0.4993784,0.2961715,-0.4127524,-0.3220071,-1.1177181,0.4946598,-0.7003201,0.1991710,0.9614186,0.5686854,-0.7763788,-0.6990063,-0.2500288,-0.9906238,-0.1081224,
-0.0656344,-0.3516152,1.0883905,-0.0528546,-0.1933493,-0.6065923,0.0563993,-0.9896272,0.4114143,-0.2403987,-0.4641244,-0.1431570,-0.3943886,-0.7817062,0.6110663,-0.7946723,0.8489178,-0.2430743,-0.1399940,-0.7742325,-0.2119484,0.0182185,0.1213334,0.4342453,1.0196594,-0.5079691,0.6622865,0.6332476,-0.0793472,0.1351205,-0.3941803,-0.2597332,-0.3903366,-1.4796895,0.3278196,0.3902078,0.3791886,0.8647051,-1.2867841,-1.3047769,-0.1774101,-0.2408745,-0.4258905,-0.5117300,0.2190035,0.5052627,0.4560717,-0.0101409,-0.2430211,-0.7017315,1.1299095,-0.9767221,0.5539255,-0.4724898,-0.5670844,0.9393634,-0.1014388,0.8188885,0.4337597,0.0113654,-0.3515143,0.2589119,-0.1592314,0.6568301,
0.1866792,0.0333800,0.1599415,0.3471556,-0.2420770,0.6944292,-1.3644338,0.2277858,0.5345759,0.7281313,-0.5408695,-0.8810202,-0.4524910,-0.2582241,0.8977165,-0.4189982,0.4217868,-0.0640515,0.6024509,0.4165709,0.1942480,0.8765582,1.1226612,0.0007228,0.2921527,-0.4732150,0.2276921,1.0383326,0.0583173,0.2093302,0.1806132,-0.7595415,-0.0003224,-0.3223283,0.0460154,-0.4771293,-0.4838928,1.2774388,0.0376045,0.4346156,0.7278862,-0.9755908,-1.1041969,-1.0090917,1.0224037,-0.3673811,0.2498723,0.9520110,-0.0239150,-0.8279033,0.7166813,-0.1994543,-0.8699998,-0.4416175,0.3163285,0.0734572,-0.9514847,0.1370410,0.0687834,0.6909431,0.7239022,-0.3265679,-0.1538273,0.2668988,
0.7645171,0.3396531,-0.5753403,0.6404364,0.2788489,-1.2558308,0.0024255,-0.4963104,-0.5619075,0.6398789,0.2741664,0.1486162,-0.2636163,-0.4493361,-0.5059032,0.4410598,-0.3550939,-0.7916675,0.3385239,0.0966177,-0.1429702,-0.8302857,-1.3109347,-0.2649793,0.6948280,1.4023583,0.6027094,-0.6153751,0.5933111,-0.9374009,0.1381142,0.1399924,0.4478575,-0.6308589,0.3019457,-0.1427720,-0.1237536,-0.0059303,-0.5500446,-1.1778219,0.3921178,0.4707138,0.5112759,0.0514450,-0.1281534,0.8200551,0.2880682,-0.6547284,-0.4722521,0.9423633,0.2049929,-0.0662828,-0.1363360,0.4089704,-0.5923935,0.3981391,0.7817860,-0.2760138,0.6772497,-0.3223859,-0.5252210,0.5896864,-0.0817049,0.8376284,
-0.5611140,-1.1322822,-0.5618709,0.1886789,0.5734539,-0.3669685,-1.0325235,-0.3692062,0.0363773,0.6566215,0.6076293,-0.4806085,0.6461596,-0.7117279,0.2834791,0.3824077,0.3658214,-0.4758110,0.7211188,-0.0448199,0.3308685,0.6251231,0.8259392,0.3997937,-0.7402900,0.2184383,0.8857596,0.3667449,0.7477325,0.2467812,-0.3516809,0.1225667,0.4014636,0.1167044,0.0960059,-0.5967475,0.0252744,0.4441656,0.2585029,0.0904183,0.0239543,-0.2601260,-0.0303330,0.3018607,1.1642183,-0.7149777,-0.2122601,0.6334967,-0.4454393,0.2222790,-0.5146287,-1.2164470,-0.4895747,-0.2959996,0.0873719,-0.1805285,-0.9935764,0.5060587,0.2557394,0.5900448,0.5191635,0.1815686,0.3301774,0.3941006,
0.4680856,0.1355694,-0.2893908,0.4611579,-0.7567516,-0.1415793,-1.0444084,-0.1191328,0.8948529,0.7752893,0.3617689,0.2446018,0.0829236,-0.4174934,0.2308203,-0.5072895,-0.4552279,0.1350257,0.1987807,0.5012192,-0.5682974,0.4205532,0.3797272,-0.5786819,-0.2199913,0.3805269,0.2162008,0.7577574,0.7462896,-0.3665825,-0.0782769,-1.0981057,0.1558441,-0.2105710,0.4397574,-0.1614780,0.2663952,0.4226640,-0.3734080,-0.0231230,0.2328370,0.1546588,-0.8439234,-0.0254074,0.5960537,-0.6103061,-0.4926881,-0.6351359,-0.6729723,0.4150973,-0.1297299,-0.2846142,-0.6289461,0.2189469,-0.0756950,0.0391319,-0.6073852,0.9352250,-0.0923042,0.0839245,0.8394213,-0.4971530,0.5927420,0.2909148,
-0.6893350,0.8436698,-0.2700582,0.0144446,0.7927578,0.0305165,0.4642947,1.1412708,0.8020050,1.1867778,-0.9613014,0.1322661,-0.4911841,0.1648783,0.3431469,-0.1242562,0.3836920,-0.3898090,-0.0045199,0.6244067,0.4025665,0.1732046,0.3443621,-0.5165866,-0.2277024,0.2570288,-0.8263684,0.4091866,-0.8375151,1.1330598,0.2909151,0.3061227,0.3565423,-0.0484328,0.3270943,0.1922991,-0.9426607,0.6126295,0.2025081,-0.3375171,-0.0058948,-0.0290907,-0.2594225,-0.5456312,-0.5558900,0.1504745,-0.0675980,0.9736462,0.9234455,-0.4545888,0.2788590,0.6241762,-0.0508055,-0.2490076,-0.4616288,0.3857982,-0.0097137,-0.1572674,-0.0360107,-0.4262444,0.2266867,-0.3978979,0.0088230,-0.3354813,
0.8669926,0.2516076,-0.3909875,-0.3436851,0.4837746,-0.5535481,0.1943888,0.1248334,0.0457212,-0.4754942,0.1306702,0.3381916,0.3720019,-0.2194253,-0.3386391,0.5865504,0.0508618,-1.0552340,-0.2628626,-0.2357920,-0.4969585,-0.0834697,-1.4238155,0.1938899,0.8436248,0.5788576,0.2051540,0.1271707,0.6004611,-0.9475756,-0.9344680,0.6635723,-0.7602708,-0.1190130,0.6726633,-0.1888464,0.3242484,0.2365918,-0.5922254,-0.5122968,0.9336079,0.9230417,0.5087562,-0.1562130,-1.0931782,-0.2732633,-0.3643227,0.7911527,-0.7149747,0.6661918,-0.2105874,-0.4046093,0.1761373,-0.7697199,0.8134739,0.6708574,0.9831742,0.0965559,0.4749567,-0.3478319,-0.3966292,0.2805773,-1.0069645,0.5268873,
0.1720646,0.8037995,0.1631370,0.0271583,0.4311859,-0.0799296,0.1605613,0.6296717,-0.5335681,0.3626827,0.1237610,-0.2013266,0.1755373,0.1507427,-0.6236474,-0.0739259,-0.2431488,0.1893233,0.4478985,0.1372194,-0.2533332,-0.1013794,-0.3077969,-0.5468531,0.3769321,0.6642639,-0.0967598,0.3203951,0.1787525,-0.1379015,0.4904054,-0.1110067,0.8645271,-0.3627802,0.1356243,0.3140512,0.0008790,0.3263757,0.7285008,0.5082422,-0.5105681,-0.2634496,-0.3775602,0.2343024,-0.3531666,-0.1385458,0.0959324,0.2945943,0.1691180,-0.1534359,0.5448745,0.7219313,0.1119747,-0.3545167,-0.3603919,-0.0945586,-0.2473216,-0.7479002,-0.2413075,-0.2896680,-0.7318335,-0.2442827,0.1586051,-0.5108509,
0.4932044,-0.0983294,1.3254445,-0.3431169,-1.3806771,0.2407906,-0.4155574,-1.1786582,-0.1906370,0.2947888,-0.2281914,-0.4989664,-0.3379805,-0.0856105,0.4782118,-0.8023039,0.4413726,0.2651940,-0.4225461,-0.5603212,-0.6751934,-0.6752032,0.9956734,-0.0374216,-0.7659553,-0.9590599,0.2961037,-0.0899701,-0.3616033,-0.3223615,0.2716233,-0.8000396,-0.9062927,0.0421543,0.4872355,0.5293531,0.3169318,0.6502052,-0.5756698,-0.5566737,-0.4033731,-0.7527270,-0.6499323,0.8768753,0.3055975,-0.8313714,-0.7410540,-1.1198671,0.7897963,-0.7365379,0.7214552,0.4883071,0.8251549,0.3754038,0.3930864,0.3534838,-0.5879234,0.8974005,-0.7653665,0.0330390,0.9471076,0.7589107,0.4514255,0.3379935,
